OID_,SITEADDID,ADDPTKEY,PREADDRNUM,ADDRNUM,ADDRNUMSUF,UNITTYPE,UNITID,STREET_PREMOD,STREET_PREFIX,STREET_PRE_TYPE,STREET_NAME,STREET_TYPE,STREET_SUFFIX,FULLNAME,FULLADDR,PLACENAME,FIPS,MUNICIPALITY,ESN,PSAP,MSAG_COMMUNITY,USNGCOORD,LAT,LONG,ADDRCLASS,POINTTYPE,CAPTUREMETH,STATUS,LASTUPDATE,PO_NAME,STATE,ZIP_5
3420467,51157000003203.000000000000000,130667297638,,14794,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14794 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,18STH3916884680,38.672316962000018,-77.998121756999979,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420472,51157000003208.000000000000000,130562297721,,14776,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14776 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,18STH3906784768,38.673081391000039,-77.999312389999943,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420474,51157000003210.000000000000000,130301298461,,14681,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14681 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC6077985508,38.679786802000081,-78.002175748999946,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420475,51157000003211.000000000000000,129306298859,,14560,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14560 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5977885890,38.683513519000030,-78.013534622999941,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420476,51157000003212.000000000000000,129498298798,,14584,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14584 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5997085832,38.682934949000071,-78.011346810999953,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420477,51157000003213.000000000000000,129429298842,,14574,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14574 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5990085875,38.683346931000067,-78.012134603999982,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420479,51157000003215.000000000000000,129819298862,,14607,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14607 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC6029085901,38.683466160000080,-78.007642943999940,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420480,51157000003216.000000000000000,129764298661,,14614,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14614 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC6023885700,38.681670346000033,-78.008316080999975,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420481,51157000003217.000000000000000,129282298892,,14554,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14554 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5975285922,38.683814148000060,-78.013810594999939,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420484,51157000003220.000000000000000,129316298766,,14564,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14564 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC5978985797,38.682680601000072,-78.013441087999979,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420486,51157000003222.000000000000000,130435298113,,14723,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14723 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC6091985162,38.676628045000029,-78.000704758999973,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420487,51157000003223.000000000000000,130095298223,,14706,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14706 LEE HIGHWAY,Casper Courier,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC6057785266,38.677669061000067,-78.004590664999967,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420489,51157000003225.000000000000000,130638297953,,14753,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14753 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,18STH3915584996,38.675160678000047,-77.998394619999942,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
3420491,51157000003227.000000000000000,130128298593,,14655,,,,,,,LEE HIGHWAY,,,LEE HIGHWAY,14655 LEE HIGHWAY,,51157,Rappahannock County,2334,7189,AMISSVILLE,17SQC6060485637,38.680999052000061,-78.004141505999939,,,,,2/10/2025 0:00:00,AMISSVILLE,VA,20106
